"Coauthor","Paper","Journal","AuthorID","PaperID"
"JRSmith","MPEG- Standard for Multimedia Databases,","ACM Intl Conference Data Management ACM SIGMOD International Conference Management of Data Santa Barbara Computer Animation","3","583"
"","Quantitative assessment of image retrieval effectiveness ","JASIST Journal of the American Society for Information Science","3","584"
"JRSmith;C-SLi","An Adaptive View Element Framework for Multi-dimensional Data Management,","Proc ACM Int Conf Information and Knowledge Management CIKM International Conference Information and Knowledge Management City","3","585"
"","MPEG- Standard for Multimedia Databases ","SIGMOD International Conference Management of Data Conference","3","586"
"JRSmith;S-FChang","Enhancing Image Search Systems in Diverse Environments,","Workshop Multimedia Signal Processing N J","3","587"
"","Interoperable Content-based Access of Multimedia in Digital Libraries invited talk ","DELOS Workshop Information Seeking Searching and Querying Digital Libraries","3","588"
"JRSmith","Universal Multimedia Access,","Proc SPIE The International Society for Optical Engineering ITCOM Multimedia Networking Systems","3","589"
"","Towards Semantic Universal Multimedia Access ","VLBV Very Low Bitrate Video Coding","3","590"
"ANatsev;JRSmith","Active Selection for Multi-Example Querying by Content,","Proc IEEE Intl Conf Multimedia and Expo","3","591"
"JRSmith;S-FChang","An Image and Video Search Engine for the World-Wide Web,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases V San Jose Computer Animation","3","592"
"WHAdams;AAmir;CDorai;SGhosal;GIyengar;AJaimes;CLang;C-YLin;MNaphade;ANatsev;CNeti;HJNock;HPermuter;RSingh;JRSmith;SSrinivasan;BLTseng;ATVaradarajuand;DZhang","IBM Research TREC- Video Retrieval System,","Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference","3","593"
"ANatsev;MNaphade;JRSmith","Exploring Semantic Dependencies for Scalable Concept Detection,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","3","594"
"JRSmith;VReddy","An Application-based Perspective on Universal Multimedia Access using MPEG- ,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Networking Systems IV","3","595"
"AlfredVAho;DragomirRRadev;KathleenMcKeown;KaziAZaman;Shih-FuChang","Columbia Digital News Project: An Environment for Briefing and Search over Multimedia Information ","Int J Digital Libraries","3","596"
"Natsev;Y-CChang;JRSmith;JVitter","Supporting Incremental Join Queries on Ranked Inputs,","Proc Intl Conf Very Large Database Conf VLDB Very Large Data Bases IT","3","597"
"JRSmith;","Integrated Spatial; Feature Image Systems: Retrieval; Analysis ; Compression;","Graduate School of Arts Sciences University New","3","598"
"AlfredVAho;DragomirRRadev;KathleenMcKeown;KaziAZaman;Shih-FuChang","Columbia Digital News System An Environment for Briefing and Search over Multimedia Information ","ADL Advances Digital Libraries","3","599"
"ApostolNatsev;BelleTseng;CNeti;Ching-YungLin;HJNock;MilindRNaphade;WAdams","User-trainable video annotation using multimodal cues ","SIGIR Research and Development Information Retrieval","3","600"
"JRSmith;S-FChang","Integrated spatial and feature image query,","Multimedia Systems Springer Verlag","3","601"
"XAho;S-FChang;KMcKeown;DRadev;JRSmith;KZaman","Columbia Digital News System An Environment for Briefing and Search over Multimedia Information,","Intl Journal Digital Libraries IJODL","3","602"
"ANatsev;JRSmith","A Study on Image Retrieval by Anchoring,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","3","603"
"JRSmith;SBasu;C-YLin;MNaphade;BTseng;"," Integrating Features, Models, and Semantics for Content-based","","3","604"
"JRSmith;SSrinivasan;AAmir;SBasu;GIyengar;C-YLin;MNaphade;DPonceleon;BTseng","Integrating Features, Models, and Semantics for TREC Video Retrieval,","Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference","3","605"
"SPaek;JRSmith","Detecting Image Purpose in World-Wide Web Documents,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Document Recognition San Jose Computer Animation","3","606"
"Retrieval","Proc NSF Workshop in Multimedia Content-Based Indexing and Retrieval, Paris, FR, Oct , ","","3","607"
"ERogowitz;TFrese;JRSmith;CABouman","Perceptual Image Similarity,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Human Vision and Electronic Imaging III San Jose Computer Animation","3","608"
"PSalembier;JRSmith","Overview of MPEG- Multimedia Description Schemes,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora","3","609"
"PSalembier;JRSmith","MPEG- Multimedia Description Schemes,","IEEE Trans Circuits and Systems for Video Technology","3","610"
"ABBenitez;S-FChang;JRSmith","IMKA: Intelligent Multimedia Knowledge,","Proc ACM Intl Conf Multimedia ACM MM ACM Multimedia Conference Computer Animation","3","611"
"ABBenitez;DZhong;S-FChang;JRSmith","MPEG- MDS Content Description Tools and Applications,","Proc Intl Conf Computer Analysis of Images and Patterns CAIP Computer Analysis of Images and Patterns","3","612"
"ABBenitez;JRSmith","New Frontiers for Intelligent Content-based Retrieval,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases IX San Jose Computer Animation","3","613"
"LDBergman;VCastelli;CLi;EAAchuthan;YChang;MHill;JRSmith;BJThompson;:SolarSPIRE:acontent-basedretrievalenginefortemporalsequencesofsolarimagery","Proc SPIE Photonics East: Multimedia Storage and Archiving Systems IV, Boston, MA, Sept , ","","3","614"
"LDBergman;C-SLi;JRSmith","SPIRE: a Digital Library for Scientific Information,","Intl Journal of Digital Libraries Special Issue","3","615"
"VCastelli;LDBergman;C-SLi;JRSmith;AThomasian","Progressive Content-based Retrieval of Satellite Image Database through Internet,","IEEE Tyrrhenian Intl Workshop Digital Comm Ischia","3","616"
"S-FChang;DAnastassiou;AEleftheriadis;JMeng;SPaek;SPejhan;JRSmith","Development of Advanced Image/Video Servers in the Video on Demand Testbed,","Proc of IEEE Visual Signal Processing Communications Workshop New N J","3","617"
"YChang;LDBergman;JRSmith;CLi","Efficient multidimensional indexing structure for linear maximization queries,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV","3","618"
"S-FChang;JRSmith;JMeng","Efficient Techniques for Feature-Based Image/Video Access and Manipulation,","Proc rd Annual Clinic Library Applications of Data Processing Digital Image Access and Retrieval","3","619"
"Shih-FuChang","Joint adaptive space and frequency basis selection ","ICIP International Conference Image Processing","3","620"
"JRSmith;SBasu;C-YLin;MNaphade;BTseng;"," Interactive Content-based Retrieval of Video, Proc IEEE Intl Conf on Image Processing ICIP ;","","3","621"
"JRSmith;AJaimes;C-YLin;MNaphade;ANatsev;BTseng","Interactive Search Fusion Methods for Video Database Retrieval,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","3","622"
"JRSmith;S-FChang","Interoperable Content-based Access of Multimedia in Digital Libraries,","Proc DELOS Workshop Information Seeking Searching and Querying Digital Libraries Zurich CH","3","623"
"JRSmith;RMohan;C-SLi","Scalable Multimedia Delivery for Pervasive Computing,","Proc ACM Intl Conf Multimedia","3","624"
"JRSmith;S-FChang","SaFe: A General Framework for Integrated Spatial and Feature Image Search,","Workshop Multimedia Signal Processing N J","3","625"
"JRSmith;ZMiao;C-SLi","A simple video format for mobile pervasive devices,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Image and Video Communications and Processing San Jose Computer Animation","3","626"
"JRSmith;S-FChang","Single Color Extraction and Image Query,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing DC","3","627"
"JRSmith;S-FChang","Space Adaptive Wavelet Packet Image Compression,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Still Image Compression San Jose Computer Animation","3","628"
"JRSmith;ANatsev","Spatial and Feature Normalization for Content-based Retrieval,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","3","629"
"JRSmith;S-FChang","Searching for Images and Videos on the World-Wide Web,","University CU CTR TR","3","630"
"S-FChang;JRSmith;HJMeng;LHWang;DZhong;","Visual Query Project","D lib Magazine","3","631"
"Shih-FuChang","Visually Searching the Web for Content ","IEEE MultiMedia","3","632"
"S-FChang;JRSmith;MBeigi;ABenitez","Visual Information Retrieval from Large Distributed Online Repositories,","Commun ACM","3","633"
"Shih-FuChang","VisualSEEk: A Fully Automated Content-Based Image Query System ","ACM Multimedia","3","634"
"Shih-FuChang","Quad-Tree Segmentation for Texture-Based Image Query ","ACM Multimedia","3","635"
"YChang;LDBergman;JRSmith;CLi","Query taxonomy of multimedia databases,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV","3","636"
"Shih-FuChang","Image and Video Search Engine for the World Wide Web ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","3","637"
"S-FChang;JRSmith;HMeng","Exploring Image Functionalities in WWW Applications - Development of Image/Video Search and Editing Engines,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Santa Barbara Computer Animation","3","638"
"S-FChang;JRSmith","Extracting Multi-Dimensional Signal Features for Content-Based Visual Query,","Proc SPIE The International Society for Optical Engineering Symp Visual Communications and Image Processing VCIP","3","639"
"Shih-FuChang","Integrated Spatial and Feature Image Query ","Multimedia Syst","3","640"
"JRSmith;C-YLin;MRNaphade;ANatsev;BLTseng","Statistical Modeling and Retrieval of Video Content,","DIMACS Workshop Video Mining New N J","3","641"
"JRSmith;C-YLin;MNaphade;ANatsev;BTseng;"," Statistical Techniques for Video Analysis and Searching, Video Mining; Kluwer Academic Publishers;","Eds A Rosenfeld D Doermann D DeMenthon","3","642"
"JRSmith;S-FChang","Tools and Techniques for Color Image Retrieval,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases IV San Jose Computer Animation","3","643"
"JRSmith;S-FChang","Automated Binary Texture Feature Sets for Image Retrieval,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP","3","644"
"JRSmith","Towards Semantic Universal Multimedia Access,","Proc th Intl Workshop VLBV Very Low Bitrate Video Coding Visual Content Processing and Representation LNCS Springer Madrid ES","3","645"
"JRSmith;RMohan;C-SLi","Transcoding Internet Content for Heterogenous Client Devices,","Proc IEEE Intl Symp Circuits and Syst ISCAS IEEE International Symposium Circuits and Systems","3","646"
"JRSmith;S-FChang","Transform Features for Texture Classification and Discrimination in Large Image Databases,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing","3","647"
"InternationalStandard","Information Technology - Multimedia content description interface - Part : Conformance,","ISO IEC First Edition","3","648"
"InternationalStandard","Information Technology - Multimedia content description interface - Part : Multimedia description schemes,","ISO IEC First Edition","3","649"
"BelleTseng;Ching-YungLin;RichardHan;VidaHa","CPU/power-constrained mobile devices ","ACM Multimedia","3","650"
"Y-CChang;M-LLo;JRSmith","Issues and Solutions for Storage, Retrieval, and Search of MPEG- Documents,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","3","651"
"Y-CChang;LBergman;VCastelli;C-SLi;M-LLo;JRSmith","The Onion Technique: indexing for linear optimization queries,","Proc ACM Intl Conf Management of Data SIGMOD International Conference Management of Data","3","652"
"Shih-FuChang","Tools and Techniques for Color Image Retrieval ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","3","653"
"Shih-FuChang","Transform Features for Texture Classification and Discrimination in Large Image Databases ","ICIP International Conference Image Processing","3","654"
"RHan;C-YLin;JRSmith;BTseng","Universal Tuner: A Video Streaming System for CPU/Power-Constrained Mobile Devices,","Proc ACM Intl Conf Multimedia ACM MM ACM Multimedia Conference Computer Animation","3","655"
"RHan;JRSmith","Transcoding of Internet Multimedia for Universal Access,","Multimedia Communications Directions and Innovations Academic Press Eds J Gibson","3","656"
"XHelal;LLampath;JRSmith","UMA-based Wireless and Mobile Video Delivery Architecture,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","3","657"
"RCHenderson;BTopol;C-SLi;RMohan;JRSmith;Imaging:MultimediaComputing;Networking;SanJose;CA;Jan;","","","3","658"
"AlejandroJaimes;BelleLTseng","Modal Keywords, Ontologies, and Reasoning for Video Understanding ","CIVR International Conference Image and Video Retrieval","3","659"
"AJaimes;JRSmith","Semi-Automatic,","Data Driven Construction of Multimedia Ontologies","3","660"
"BTseng;C-YLin;JRSmith","Video Personalization and Summarization System,","Proc IEEE Intl Conf Multimedia Signal Processing MMSP St Thomas","3","661"
"BTseng;C-YLin;JRSmith","Video Personalization System for Usage Environment,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III","3","662"
"BTseng;CLin","Real-Time Video Surveillance for Traffic Monitoring Using Virtual Line Analysis,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","3","663"
"BTseng;C-YLin;JRSmith;Video","Summarization and Personalization for Pervasive Mobile Devices,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases X San Jose Computer Animation","3","664"
"H-JZhang;JRSmith;DFeng","Multimedia Information Retrieval and Management Part I ,","IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP Hong Kong CN","3","665"
"DZhong;SChang;JRSmith","Differential compression and optimal caching methods for content-based image search systems,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV","3","666"
"SteveMuir;JonathanMSmith","Functional Divisions in the Piglet Multiprocessor Operating System,","Proceedings of the th SIGOPS European Workshop","4","667"
"SJMuir;JMSmith","Supporting continuous media in the Piglet OS,","The th International Workshop Network and Operating Systems Support for Digital Audio and Video UK","4","668"
"SJMuir;JMSmith","AsyMOS: An Asymmetric Multiprocessor Operating System,","Proceedings st OpenARCH Conference San Francisco Computer Animation","4","669"
"KlaraNahrstedt;JonathanMSmith","Design, Implementation and Experiences of the OMEGA End-Point Architecture,","IEEE Journal Selected Areas Communications Special Issue Multimedia Systems","4","670"
"KlaraNahrstedt;JonathanMSmith","QoS Negotiation in a Robotics Environment,","Proceedings Workshop Distributed Multimedia Applications and Quality of Service Verification Montreal st","4","671"
"KlaraNahrstedt;JonathanMSmith","New Algorithms for Admission Control and Scheduling to Support Multimedia Feedback Remote Control Applications,","Proc International Conference Multimedia Communications Systems","4","672"
"KlaraNahrstedt;JonathanMSmith","An Integrated Multimedia Architecture for High-Speed Networks,","Proceedings Multimedia Conference Computer Animation","4","673"
"KNahrstedt;JMSmith","An Application-Driven Approach to Networked Multimedia Systems,","Proceedings th Conference Local Computer Networks","4","674"
"KlaraNahrstedt;JonathanMSmith","A Service Kernel for Multimedia Endstations,","Proceedings International Workshop Advanced Teleservices and High Speed Communication Architectures ed Ralf Steinmetz Springer Verlag Heidelberg","4","675"
"KlaraNahrstedt","The QOS Broker ","IEEE MultiMedia","4","676"
"HilarieOrman;KennethLCalvert;LarryLPeterson;SandraLMurphy","Activating Networks: A Progress Report ","IEEE Computer","4","677"
"SPersonick;DCrawford;RGallager;JJaffe;JKurose;DLeeper;CManders;BMcCune;AMcLaughlin;JMSmith;LStreeter;LWishart;BZeigler;CommercialMultimediaTechnologiesforTwenty-FirstCenturyArmyBattlefields:aTechnologyManagementStrategy;NationalAcademyPress;Washington;DC","","","4","678"
"JonathanSShapiro;JonathanMSmith;DavidJFarber","EROS: A Fast Capability System,","Proceedings th SOSP Symposium Operating Systems Principles Kiawah Island Supercomputing","4","679"
"JonathanSShapiro;DavidJFarber;JonathanMSmith","State Caching in the EROS Kernel: Implementing Orthogonal Persistence in a Pure Capability System,","Persistent Object Systems Principles and Practice ed Richard Connor and Scott Nettles Morgan Kaufmann presented at th Workshop Persistent Object Systems","4","680"
"JonathanSShapiro;DavidJFarber;JonathanMSmith","The Measured Performance of a Fast Local IPC,","Proceedings of the th International Workshop Object Orientation Operating Systems","4","681"
"JonathanMSmith;CBrendanSTraw;DavidJFarber","Cryptographic Support for a Gigabit Network,","Proceedings INET Internet Society Conference Kobe Inaugural Conference of the Internet Society","4","682"
"JMSmith;IHadzic;WMarcus","ACTIVE Interconnects: Let's have some guts!,","Proceedings IEEE Hot Interconnects Workshop Palo Alto Computer Animation","4","683"
"JonathanMSmith;KennethLCalvert;SandraLMurphy;HilarieKOrman;LarryLPeterson","Activating Networks: A Progress Report,","IEEE Computer","4","684"
"JonathanMSmith;GeraldQMaguire;","Effects of copy-on-write memory management on the response time of UNIX fork operations,","Computing Systems The Journal of the USENIX the Advanced Computing Systems Association Association University of Press","4","685"
"JonathanMSmith","Gigabit Networks,","The Communications Handbook Second Edition ed Jerry D Gibson CRC Press ISBN","4","686"
"DSAlexander;WAArbaugh;ADKeromytis;SJMuir;JMSmith","Secure Quality of Service Handling SQoSH ,","IEEE Communications Magazine Special Issue Active Programmable and Code Networking","4","687"
"DSAlexander;WAArbaugh;ADKeromytis;JMSmith","Security in Active Networks,","Secure Internet Programming Security Issues for and Distributed Objects ed Vitek and Christian Jensen Springer Verlag","4","688"
"DSAlexander;WAArbaugh;ADKeromytis;JMSmith","Safety and Security of Programmable Network Infrastructures,","IEEE Communications Magazine","4","689"
"DScottAlexander;PaulBMenage;AngelosDKeromytis;WilliamAArbaugh;KostasGAnagnostakis;JonathanMSmith","The Price of Safety in an Active Network,","Journal of Communications and Networks","4","690"
"DScottAlexander;JonathanMSmith","The Architecture of ALIEN,","Proceedings First International Working Conference Active Networks ed Covaci Springer Verlag","4","691"
"DScottAlexander;MWHicks;PankajKakkar;AngelosDKeromytis;MarianneShaw;JonathanTMoore;CarlAGunter;TrevorJim;ScottMNettles;JMSmith","The SwitchWare Active Network Implementation,","Proceedings ACM SIGPLAN Special Interest Group Programming Languages Workshop ML IEEE Meta Data Conference","4","692"
"JonathanMSmith","Rapid Location of Mount Points,","Software Practice and Experience","4","693"
"DSAlexander;WAArbaugh;MWHicks;PKakkar;ADKeromytis;JMoore;CAGunter;SMNettles;JMSmith","The SwitchWare Active Network Architecture,","IEEE Network Magazine special issue Active and Programmable Networks","4","694"
"JonathanMSmith","Selected Challenges in Computer Networking,","IEEE Computer","4","695"
"KGAnagnostakis;SIoannidis;SMiltchev;JIoannidis;MGreenwald;JMSmith","Efficient Packet Monitoring for Network Management,","Proceedings IEEE NOMS IT","4","696"
"JonathanMSmith","A Survey of Process Migration Mechanisms,","ACM SIGOPS Operating Systems Review","4","697"
"KGAnagnostakis;SIoannidis;SMiltchev;JMSmith","Practical Network Applications on a Lightweight Active Management Environment,","Proceedings International Working Conference Active Networks ed I S Nettles and N Wakamiya Springer Verlag","4","698"
"JonathanMSmith","The Impact of ATM on Operating Systems,","ACM Computer Communications Review","4","699"
"KGAnagnostakis;MWHicks;SIoannidis;ADKeromytis;JMSmith","Scalable Resource Control in Active Networks,","Proceedings Second International Working Conference Active Networks ed H Yasuda Springer Verlag Tokyo","4","700"
"JonathanMSmith","The Software Design Laboratory,","Computing Systems The Journal of the USENIX the Advanced Computing Systems Association Association University of Press","4","701"
"JonathanMSmith;DavidJFarber","Traffic Characteristics of a Distributed Memory System,","Computer Networks and ISDN Systems","4","702"
"JonathanMSmith;GeraldQMaguire;","Transparent Concurrent Execution of Mutually Exclusive Alternatives,","Proceedings Ninth International Conference Distributed Computing Systems Beach Computer Animation","4","703"
"DLTennenhouse;JMSmith;WDSincoskie;DJWetherall;GJMinden","A Survey of Active Network Research,","IEEE Communications","4","704"
"CBrendanSTraw;JonathanMSmith","A High-Performance Host Interface for ATM Networks,","Proceedings SIGCOMM Special Interest Group Data Communications Zurich","4","705"
"CBrendanSTraw;JonathanMSmith","Implementation and Performance of an ATM Host Interface for Workstations,","Proceedings IEEE Workshop the Architecture and Implementation of High Performance Communications Subsystems HPCS International Symposium High Performance Computing Systems","4","706"
"JonathanMSmith;CBrendanSTraw","Giving Applications Access to Gb/s Networking,","IEEE Network Special Issue End System Support for High Speed Networks Breaking Through the Network I O Bottleneck","4","707"
"JonathanMSmith;EricCCooper;BruceSDavie;IanMLeslie;YoramOfek;RichardWWatson","Guest Editorial,","IEEE Journal Selected Areas Communications Special Issue High Speed Computer Network Interfaces","4","708"
"JonathanMSmith;JohnIoannidis","Implementing remote fork with checkpoint/restart,","IEEE Technical Committee Operating Systems Newsletter Invited Paper","4","709"
"JonathanMSmith;GeraldQMaguire;","Exploring","Multiple Worlds","4","710"
"JonathanMSmith;GeraldQMaguire;","Measured Response Times for Page-Sized Fetches on a Network,","ACM SIGARCH Computer Architecture News","4","711"
"JonathanMSmith;JeffreyDChung;CBrendanSTraw","Interrupts,","Encyclopedia of Electrical and Electronics Engineering ed John Wiley New","4","712"
"JonathanMSmith","PDIS and The Information Highway,","Proceedings Parallel and Distributed Information Systems Invited Presentation Paper","4","713"
"JonathanMSmith;GeraldQMaguire;","Process Migration: Effects on Scientific Computation,","ACM SIGPLAN Special Interest Group Programming Languages Notices","4","714"
"JonathanMSmith","Practical Problems with a Cryptographic Protection Scheme,","Advances Cryptography Proceedings of Crypto ed Gilles Brassard Springer Verlag","4","715"
"JonathanMSmith","Protection in Distributed Shared Memories,","Proceedings th International Workshop Distributed Environments and Networks Tokyo Invited Paper","4","716"
"WilliamAArbaugh;AngelosDKeromytis;JonathanMSmith","DHCP++: Applying an efficient implementation method for fail-stop cryptographic protocols,","IEEE GLOBECOM Sydney AU","4","717"
"WilliamAArbaugh;DavidJFarber;JonathanMSmith","A Secure and Reliable Bootstrap Architecture,","IEEE Security and Privacy Conference Computer Animation","4","718"
"WilliamAArbaugh;JamesRDavin;DavidJFarber;JonathanMSmith","Security for Virtual Private Intranets,","IEEE Computer Special Issue Broadband Networking Security Cover Feature","4","719"
"WAArbaugh;ADKeromytis;DJFarber;JMSmith","Automated Recovery in a Secure Bootstrap Process,","Internet Society Symposium Network and Distributed System Security San Diego Computer Animation","4","720"
"RuzenaBajcsy;DavidJFarber;RichardPPaul;JonathanMSmith","Gigabit Telerobotics: Applying Advanced Information Infrastructure,","International Symposium Robotics and Manufacturing Maui","4","721"
"StevenMBellovin;SotirisIoannidis;JonathanMSmith","Design and Implementation of Virtual Private Services,","CIS CIS Department University of","4","722"
"JTvanderVeen;CBrendanSTraw;JonathanMSmith;HLPasch","Performance Modeling of a High Performance ATM Link Adapter,","Proceedings Second International Conference Computer Communications and Networks San Diego Computer Animation","4","723"
"CBrendan;STraw","A High-Performance Host Interface for ATM Networks ","SIGCOMM Special Interest Group Data Communications","4","724"
"CBrendan;STraw;JonathanMSmith","Hardware/Software Organization of a High-Performance ATM Host Interface,","IEEE Journal Selected Areas Communications Special Issue High Speed Computer Network Interfaces","4","725"
"CBrendan;STraw;JonathanMSmith","Striping within the Network Subsystem,","IEEE Network","4","726"
"AlbertGBroscius;JonathanMSmith","Exploiting Parallelism in Hardware Implementation of the DES,","Proceedings CRYPTO International Crytology Conference Conference ed Joan Feigenbaum Santa Barbara Computer Animation","4","727"
"AlbertGBroscius","Exploiting Parallelism in Hardware Implementations of the DES ","CRYPTO International Crytology Conference","4","728"
"JeffreyDChung;CBrendanSTraw;JonathanMSmith","Event-Signaling within Higher Performance Network Subsystems,","Proceedings High Performance Communications Subsystems Mystic","4","729"
"DDClark;BSDavie;DJFarber;ISGopal;BKKadaba;WDSincoskie;JMSmith;DLTennenhouse","An Overview of the AURORA Gigabit Testbed,","Proceedings INFOCOM The Conference Computer Communications","4","730"
"DavidDClark;BruceSDavie;DavidJFarber;InderSGopal;BharathKKadaba;WDavidSincoskie;JonathanMSmith;DavidLTennenhouse","The AURORA Gigabit Testbed,","Computer Networks and ISDN Systems North","4","731"
"BruceSDavie;JonathanMSmith;CBrendanSTraw","Host Interfaces for ATM Networks,","High Performance Communications ed Ahmed N Tantawy Kluwer Academic Publishers","4","732"
"BruceSDavie;JonathanMSmith;DavidDClark;DavidJFarber;InderSGopal;RochGuerin;WDavidSincoskie;DavidLTennenhouse","AURORA: An experiment in gigabit network technologies,","High Performance Communications ed Ahmed N Tantawy Kluwer Academic Publishers","4","733"
"GaryDelp;DavidFarber;RonaldMinnich;JonathanMSmith;Ming-ChitTam","Memory as a Network Abstraction,","IEEE Network","4","734"
"GaryDelp;DavidFarber;RonaldMinnich;JonathanMSmith;IvanMing-ChitTam","Memory as a Network Abstraction,","Readings Distributed Computing Systems ed Thomas L Casavant and Mukesh Singhal IEEE CS Press Order Number Piscataway revised version of IEEE Network paper","4","735"
"DavidJFarber;JonathanSShapiro","EROS: a fast capability system ","SOSP Symposium Operating Systems Principles","4","736"
"DavidJFarber;JamesRDavin;WilliamAArbaugh","Security for Virtual Private Intranets ","IEEE Computer","4","737"
"DavidJFarber;JonathanSShapiro","State Caching in the EROS Kernel ","POS Workshop Persistent Object Systems","4","738"
"DavidJFarber;Ming-ChitTam","A Taxonomy-Based Comparison of Several Distributed Shared Memory Systems ","Operating Systems Review","4","739"
"DavidJFarber","Traffic Characteristics of a Distributed Memory System ","Computer Networks and ISDN Systems","4","740"
"DCFeldmeier;AJMcAuley;JMSmith;DSBakin;WSMarcus;TMRaleigh","Protocol Boosters,","IEEE Journal Selected Areas Communication Special Issue Protocol Architectures for st Century Applications","4","741"
"AGalis;BPlattner;JMSmith;SDenazis;EMoeller;HGuo;CKlein;JSerrat;JLaarhuis;GKaretsos;CTodd","A Flexible IP Active Networks Architecture,","Proceedings Second International Working Conference Active Networks ed H Yasuda Springer Verlag Tokyo","4","742"
"FaikGoktas;JonathanMSmith;RuzenaBajcsy","u-Synthesis for Distributed Control Systems with Network-Induced Delays,","Proceedings th IEEE Conference Decision and Control Kobe","4","743"
"FaikGoktas;JonathanMSmith;RuzenaBajcsy","Telerobotics over Communication Networks: Control and Networking Issues,","th IEEE Conference Decision and Control San Diego Computer Animation","4","744"
"IlijaHadzic;SanjayUdani","FPGA Viruses ","FPL Field Programmable Logic and Applications","4","745"
"IlijaHadzic;SanjayKUdani;JonathanMSmith","Hardware Viruses,","Field Programmable Logic Springer Verlag Edinburgh UK","4","746"
"IHadzic;WSMarcus;JMSmith","On-the-fly Programmable Hardware for Networks,","IEEE GLOBECOM Sydney AU","4","747"
"IlijaHadzic;JonathanMSmith","P : A platform for FPGA implementation of Protocol Boosters,","Springer Verlag Field Programmable Logic Conference","4","748"
"MichaelHicks;AngelosDKeromytis;JonathanMSmith","A Secure PLAN Extended Version ,","Proceedings DARPA Active Networks Conference and Exposition IEEE Computer Society Press San Francisco Computer Animation","4","749"
"SotirisIoannidis;AngelosDKeromytis;SteveBellovin;JonathanMSmith","Implementing a Distributed Firewall,","Proceedings ACM Conference Computer and Communications Security","4","750"
"SotirisIoannidis;StevenMBellovin;JonathanMSmith","Sub-Operating Systems: A New Approach to Application Security,","th SIGOPS European Workshop","4","751"
"ThomasDJohnson;JonathanMSmith;EricSWilson","Disk Response Time Measurements,","Proceedings Winter USENIX the Advanced Computing Systems Association Technical Conference DC","4","752"
"GeraldQMaguire","Effects of Copy-on-Write Memory Management on the Response Time of UNIX Fork Operations ","Computing Systems","4","753"
"GeraldQMaguire","Exploring Multiple Worlds in Parallel ","ICPP International Conference Parallel Processing","4","754"
"GeraldQMaguire","Transparent Concurrent Execution of Mutually Exclusive Alternatives ","ICDCS International Conference Distributed Computing Systems","4","755"
"BharathKKadaba;BruceSDavie;DavidDClark;DavidJFarber;DavidLTennenhouse;InderSGopal;WDavidSincoskie","An Overview of the AURORA Gigabit Testbed ","INFOCOM The Conference Computer Communications","4","756"
"BharathKKadaba;BruceSDavie;DavidDClark;DavidJFarber;DavidLTennenhouse;InderSGopal;WDavidSincoskie","The AURORA Gigabit Testbed ","Computer Networks and ISDN Systems","4","757"
"AngelosDKeromytis;JohnIoannidis;SotirisIoannidis;StevenMBellovin","Design and Implementation of Virtual Private Services ","WETICE Workshop Enabling Technologies Infrastructure for Collaborative Enterprises","4","758"
"AngelosDKeromytis;SotirisIoannidis;StevenMBellovin","Implementing a distributed firewall ","ACM Conference Computer and Communications Security","4","759"
"","PDIS and The Information Highway ","PDIS Conference Parallel and Distributed Information Systems","4","760"
